# time passed	number of events	interval average	total
10200.0	233.0	31.066666666666666	322179.0
10207.5	229.0	30.533333333333335	322408.0
10215.0	244.0	32.53333333333333	322652.0
10222.5	234.0	31.2	322886.0
10230.0	240.0	32.0	323126.0
10237.5	242.0	32.266666666666666	323368.0
10245.0	237.0	31.6	323605.0
10252.5	253.0	33.733333333333334	323858.0
10260.0	233.0	31.066666666666666	324091.0
10267.5	237.0	31.6	324328.0
10275.0	232.0	30.933333333333334	324560.0
10282.5	208.0	27.733333333333334	324768.0
10290.0	270.0	36.0	325038.0
10297.5	237.0	31.6	325275.0
10305.0	262.0	34.93333333333333	325537.0
10312.5	247.0	32.93333333333333	325784.0
10320.0	242.0	32.266666666666666	326026.0
10327.5	249.0	33.2	326275.0
10335.0	204.0	27.2	326479.0
10342.5	254.0	33.86666666666667	326733.0
10350.0	222.0	29.6	326955.0
10357.5	268.0	35.733333333333334	327223.0
10365.0	218.0	29.066666666666666	327441.0
10372.5	222.0	29.6	327663.0
10380.0	232.0	30.933333333333334	327895.0
10387.5	257.0	34.266666666666666	328152.0
10395.0	240.0	32.0	328392.0
10402.5	242.0	32.266666666666666	328634.0
10410.0	231.0	30.8	328865.0
10417.5	243.0	32.4	329108.0
10425.0	228.0	30.4	329336.0
10432.5	220.0	29.333333333333332	329556.0
10440.0	233.0	31.066666666666666	329789.0
10447.5	243.0	32.4	330032.0
10455.0	250.0	33.333333333333336	330282.0
10462.5	223.0	29.733333333333334	330505.0
10470.0	244.0	32.53333333333333	330749.0
10477.5	264.0	35.2	331013.0
10485.0	213.0	28.4	331226.0
10492.5	235.0	31.333333333333332	331461.0
10500.0	246.0	32.8	331707.0
10507.5	236.0	31.466666666666665	331943.0
10515.0	231.0	30.8	332174.0
10522.5	246.0	32.8	332420.0
10530.0	210.0	28.0	332630.0
10537.5	223.0	29.733333333333334	332853.0
10545.0	233.0	31.066666666666666	333086.0
10552.5	225.0	30.0	333311.0
10560.0	249.0	33.2	333560.0
10567.5	266.0	35.46666666666667	333826.0
10575.0	201.0	26.8	334027.0
10582.5	242.0	32.266666666666666	334269.0
10590.0	216.0	28.8	334485.0
10597.5	246.0	32.8	334731.0
10605.0	249.0	33.2	334980.0
10612.5	260.0	34.666666666666664	335240.0
10620.0	246.0	32.8	335486.0
10627.5	264.0	35.2	335750.0
10635.0	240.0	32.0	335990.0
10642.5	244.0	32.53333333333333	336234.0
10650.0	221.0	29.466666666666665	336455.0
10657.5	243.0	32.4	336698.0
10665.0	215.0	28.666666666666668	336913.0
10672.5	292.0	38.93333333333333	337205.0
10680.0	265.0	35.333333333333336	337470.0
10687.5	229.0	30.533333333333335	337699.0
10695.0	245.0	32.666666666666664	337944.0
10702.5	256.0	34.13333333333333	338200.0
10710.0	212.0	28.266666666666666	338412.0
10717.5	204.0	27.2	338616.0
10725.0	256.0	34.13333333333333	338872.0
10732.5	242.0	32.266666666666666	339114.0
10740.0	222.0	29.6	339336.0
10747.5	249.0	33.2	339585.0
10755.0	213.0	28.4	339798.0
10762.5	232.0	30.933333333333334	340030.0
10770.0	223.0	29.733333333333334	340253.0
10777.5	233.0	31.066666666666666	340486.0
10785.0	243.0	32.4	340729.0
10792.5	274.0	36.53333333333333	341003.0
10800.0	232.0	30.933333333333334	341235.0
10807.5	220.0	29.333333333333332	341455.0
10815.0	239.0	31.866666666666667	341694.0
10822.5	216.0	28.8	341910.0
10830.0	250.0	33.333333333333336	342160.0
10837.5	230.0	30.666666666666668	342390.0
10845.0	241.0	32.13333333333333	342631.0
10852.5	229.0	30.533333333333335	342860.0
10860.0	211.0	28.133333333333333	343071.0
10867.5	212.0	28.266666666666666	343283.0
10875.0	212.0	28.266666666666666	343495.0
10882.5	262.0	34.93333333333333	343757.0
10890.0	246.0	32.8	344003.0
10897.5	239.0	31.866666666666667	344242.0
10905.0	222.0	29.6	344464.0
10912.5	234.0	31.2	344698.0
10920.0	210.0	28.0	344908.0
10927.5	229.0	30.533333333333335	345137.0
10935.0	263.0	35.06666666666667	345400.0
10942.5	226.0	30.133333333333333	345626.0
10950.0	251.0	33.46666666666667	345877.0
10957.5	239.0	31.866666666666667	346116.0
10965.0	245.0	32.666666666666664	346361.0
10972.5	234.0	31.2	346595.0
10980.0	249.0	33.2	346844.0
10987.5	255.0	34.0	347099.0
10995.0	232.0	30.933333333333334	347331.0
11002.5	225.0	30.0	347556.0
11010.0	214.0	28.533333333333335	347770.0
11017.5	244.0	32.53333333333333	348014.0
11025.0	235.0	31.333333333333332	348249.0
11032.5	219.0	29.2	348468.0
11040.0	226.0	30.133333333333333	348694.0
11047.5	232.0	30.933333333333334	348926.0
11055.0	261.0	34.8	349187.0
11062.5	245.0	32.666666666666664	349432.0
11070.0	213.0	28.4	349645.0
11077.5	230.0	30.666666666666668	349875.0
11085.0	262.0	34.93333333333333	350137.0
11092.5	239.0	31.866666666666667	350376.0
11100.0	228.0	30.4	350604.0
11107.5	252.0	33.6	350856.0
11115.0	224.0	29.866666666666667	351080.0
11122.5	242.0	32.266666666666666	351322.0
11130.0	230.0	30.666666666666668	351552.0
11137.5	249.0	33.2	351801.0
11145.0	225.0	30.0	352026.0
11152.5	259.0	34.53333333333333	352285.0
11160.0	255.0	34.0	352540.0
11167.5	255.0	34.0	352795.0
11175.0	248.0	33.06666666666667	353043.0
11182.5	230.0	30.666666666666668	353273.0
11190.0	234.0	31.2	353507.0
11197.5	226.0	30.133333333333333	353733.0
11205.0	240.0	32.0	353973.0
11212.5	220.0	29.333333333333332	354193.0
11220.0	220.0	29.333333333333332	354413.0
11227.5	249.0	33.2	354662.0
11235.0	251.0	33.46666666666667	354913.0
11242.5	211.0	28.133333333333333	355124.0
11250.0	254.0	33.86666666666667	355378.0
11257.5	246.0	32.8	355624.0
11265.0	241.0	32.13333333333333	355865.0
11272.5	245.0	32.666666666666664	356110.0
11280.0	229.0	30.533333333333335	356339.0
11287.5	230.0	30.666666666666668	356569.0
11295.0	238.0	31.733333333333334	356807.0
11302.5	238.0	31.733333333333334	357045.0
11310.0	227.0	30.266666666666666	357272.0
11317.5	224.0	29.866666666666667	357496.0
11325.0	217.0	28.933333333333334	357713.0
11332.5	244.0	32.53333333333333	357957.0
11340.0	218.0	29.066666666666666	358175.0
11347.5	267.0	35.6	358442.0
11355.0	258.0	34.4	358700.0
11362.5	261.0	34.8	358961.0
11370.0	237.0	31.6	359198.0
11377.5	215.0	28.666666666666668	359413.0
11385.0	236.0	31.466666666666665	359649.0
11392.5	216.0	28.8	359865.0
11400.0	253.0	33.733333333333334	360118.0
11407.5	249.0	33.2	360367.0
11415.0	240.0	32.0	360607.0
11422.5	241.0	32.13333333333333	360848.0
11430.0	233.0	31.066666666666666	361081.0
11437.5	241.0	32.13333333333333	361322.0
11445.0	238.0	31.733333333333334	361560.0
11452.5	262.0	34.93333333333333	361822.0
11460.0	267.0	35.6	362089.0
11467.5	251.0	33.46666666666667	362340.0
11475.0	253.0	33.733333333333334	362593.0
11482.5	217.0	28.933333333333334	362810.0
11490.0	256.0	34.13333333333333	363066.0
11497.5	234.0	31.2	363300.0
11505.0	245.0	32.666666666666664	363545.0
11512.5	259.0	34.53333333333333	363804.0
11520.0	217.0	28.933333333333334	364021.0
11527.5	247.0	32.93333333333333	364268.0
11535.0	263.0	35.06666666666667	364531.0
11542.5	235.0	31.333333333333332	364766.0
11550.0	245.0	32.666666666666664	365011.0
11557.5	219.0	29.2	365230.0
11565.0	262.0	34.93333333333333	365492.0
11572.5	234.0	31.2	365726.0
11580.0	250.0	33.333333333333336	365976.0
11587.5	220.0	29.333333333333332	366196.0
11595.0	250.0	33.333333333333336	366446.0
11602.5	236.0	31.466666666666665	366682.0
11610.0	249.0	33.2	366931.0
11617.5	258.0	34.4	367189.0
11625.0	242.0	32.266666666666666	367431.0
11632.5	233.0	31.066666666666666	367664.0
11640.0	242.0	32.266666666666666	367906.0
11647.5	261.0	34.8	368167.0
11655.0	259.0	34.53333333333333	368426.0
11662.5	253.0	33.733333333333334	368679.0
11670.0	231.0	30.8	368910.0
11677.5	224.0	29.866666666666667	369134.0
11685.0	225.0	30.0	369359.0
11692.5	234.0	31.2	369593.0
11700.0	238.0	31.733333333333334	369831.0
11707.5	227.0	30.266666666666666	370058.0
11715.0	229.0	30.533333333333335	370287.0
11722.5	219.0	29.2	370506.0
11730.0	225.0	30.0	370731.0
11737.5	246.0	32.8	370977.0
11745.0	216.0	28.8	371193.0
11752.5	259.0	34.53333333333333	371452.0
11760.0	215.0	28.666666666666668	371667.0
11767.5	244.0	32.53333333333333	371911.0
11775.0	202.0	26.933333333333334	372113.0
11782.5	225.0	30.0	372338.0
11790.0	210.0	28.0	372548.0
11797.5	258.0	34.4	372806.0
11805.0	246.0	32.8	373052.0
11812.5	239.0	31.866666666666667	373291.0
11820.0	263.0	35.06666666666667	373554.0
11827.5	237.0	31.6	373791.0
11835.0	217.0	28.933333333333334	374008.0
11842.5	251.0	33.46666666666667	374259.0
11850.0	236.0	31.466666666666665	374495.0
11857.5	235.0	31.333333333333332	374730.0
11865.0	267.0	35.6	374997.0
11872.5	217.0	28.933333333333334	375214.0
11880.0	219.0	29.2	375433.0
11887.5	230.0	30.666666666666668	375663.0
11895.0	225.0	30.0	375888.0
11902.5	232.0	30.933333333333334	376120.0
11910.0	244.0	32.53333333333333	376364.0
11917.5	236.0	31.466666666666665	376600.0
11925.0	246.0	32.8	376846.0
11932.5	252.0	33.6	377098.0
11940.0	253.0	33.733333333333334	377351.0
11947.5	243.0	32.4	377594.0
11955.0	208.0	27.733333333333334	377802.0
11962.5	262.0	34.93333333333333	378064.0
11970.0	233.0	31.066666666666666	378297.0
11977.5	225.0	30.0	378522.0
11985.0	229.0	30.533333333333335	378751.0
11992.5	237.0	31.6	378988.0
12000.0	235.0	31.333333333333332	379223.0
12007.5	221.0	29.466666666666665	379444.0
12015.0	233.0	31.066666666666666	379677.0
12022.5	227.0	30.266666666666666	379904.0
12030.0	232.0	30.933333333333334	380136.0
12037.5	233.0	31.066666666666666	380369.0
12045.0	226.0	30.133333333333333	380595.0
12052.5	264.0	35.2	380859.0
12060.0	246.0	32.8	381105.0
12067.5	247.0	32.93333333333333	381352.0
12075.0	249.0	33.2	381601.0
12082.5	224.0	29.866666666666667	381825.0
12090.0	238.0	31.733333333333334	382063.0
12097.5	240.0	32.0	382303.0
12105.0	248.0	33.06666666666667	382551.0
12112.5	239.0	31.866666666666667	382790.0
12120.0	227.0	30.266666666666666	383017.0
12127.5	237.0	31.6	383254.0
12135.0	246.0	32.8	383500.0
12142.5	247.0	32.93333333333333	383747.0
12150.0	235.0	31.333333333333332	383982.0
12157.5	254.0	33.86666666666667	384236.0
12165.0	247.0	32.93333333333333	384483.0
12172.5	229.0	30.533333333333335	384712.0
12180.0	209.0	27.866666666666667	384921.0
12187.5	250.0	33.333333333333336	385171.0
12195.0	219.0	29.2	385390.0
12202.5	205.0	27.333333333333332	385595.0
12210.0	215.0	28.666666666666668	385810.0
12217.5	251.0	33.46666666666667	386061.0
12225.0	262.0	34.93333333333333	386323.0
12232.5	237.0	31.6	386560.0
12240.0	239.0	31.866666666666667	386799.0
12247.5	247.0	32.93333333333333	387046.0
12255.0	239.0	31.866666666666667	387285.0
12262.5	263.0	35.06666666666667	387548.0
12270.0	224.0	29.866666666666667	387772.0
12277.5	242.0	32.266666666666666	388014.0
12285.0	265.0	35.333333333333336	388279.0
12292.5	219.0	29.2	388498.0
12300.0	238.0	31.733333333333334	388736.0
12307.5	206.0	27.466666666666665	388942.0
12315.0	237.0	31.6	389179.0
12322.5	227.0	30.266666666666666	389406.0
12330.0	223.0	29.733333333333334	389629.0
12337.5	225.0	30.0	389854.0
12345.0	220.0	29.333333333333332	390074.0
12352.5	239.0	31.866666666666667	390313.0
12360.0	246.0	32.8	390559.0
12367.5	238.0	31.733333333333334	390797.0
12375.0	236.0	31.466666666666665	391033.0
12382.5	246.0	32.8	391279.0
12390.0	228.0	30.4	391507.0
12397.5	230.0	30.666666666666668	391737.0
12405.0	238.0	31.733333333333334	391975.0
12412.5	239.0	31.866666666666667	392214.0
12420.0	250.0	33.333333333333336	392464.0
12427.5	259.0	34.53333333333333	392723.0
12435.0	240.0	32.0	392963.0
12442.5	219.0	29.2	393182.0
12450.0	229.0	30.533333333333335	393411.0
12457.5	231.0	30.8	393642.0
12465.0	221.0	29.466666666666665	393863.0
12472.5	245.0	32.666666666666664	394108.0
12480.0	262.0	34.93333333333333	394370.0
12487.5	246.0	32.8	394616.0
12495.0	246.0	32.8	394862.0
12502.5	255.0	34.0	395117.0
12510.0	248.0	33.06666666666667	395365.0
12517.5	234.0	31.2	395599.0
12525.0	215.0	28.666666666666668	395814.0
12532.5	235.0	31.333333333333332	396049.0
12540.0	234.0	31.2	396283.0
12547.5	225.0	30.0	396508.0
12555.0	259.0	34.53333333333333	396767.0
12562.5	225.0	30.0	396992.0
12570.0	228.0	30.4	397220.0
12577.5	247.0	32.93333333333333	397467.0
12585.0	237.0	31.6	397704.0
12592.5	252.0	33.6	397956.0
12600.0	257.0	34.266666666666666	398213.0
12607.5	206.0	27.466666666666665	398419.0
12615.0	252.0	33.6	398671.0
12622.5	242.0	32.266666666666666	398913.0
12630.0	230.0	30.666666666666668	399143.0
12637.5	229.0	30.533333333333335	399372.0
12645.0	239.0	31.866666666666667	399611.0
12652.5	256.0	34.13333333333333	399867.0
12660.0	251.0	33.46666666666667	400118.0
12667.5	231.0	30.8	400349.0
12675.0	249.0	33.2	400598.0
12682.5	225.0	30.0	400823.0
12690.0	217.0	28.933333333333334	401040.0
12697.5	255.0	34.0	401295.0
12705.0	211.0	28.133333333333333	401506.0
12712.5	219.0	29.2	401725.0
12720.0	229.0	30.533333333333335	401954.0
12727.5	245.0	32.666666666666664	402199.0
12735.0	239.0	31.866666666666667	402438.0
12742.5	236.0	31.466666666666665	402674.0
12750.0	249.0	33.2	402923.0
12757.5	229.0	30.533333333333335	403152.0
12765.0	212.0	28.266666666666666	403364.0
12772.5	226.0	30.133333333333333	403590.0
12780.0	247.0	32.93333333333333	403837.0
12787.5	212.0	28.266666666666666	404049.0
12795.0	230.0	30.666666666666668	404279.0
12802.5	230.0	30.666666666666668	404509.0
12810.0	219.0	29.2	404728.0
12817.5	260.0	34.666666666666664	404988.0
12825.0	208.0	27.733333333333334	405196.0
12832.5	244.0	32.53333333333333	405440.0
12840.0	253.0	33.733333333333334	405693.0
12847.5	220.0	29.333333333333332	405913.0
12855.0	286.0	38.13333333333333	406199.0
12862.5	220.0	29.333333333333332	406419.0
12870.0	235.0	31.333333333333332	406654.0
12877.5	246.0	32.8	406900.0
12885.0	265.0	35.333333333333336	407165.0
12892.5	228.0	30.4	407393.0
12900.0	221.0	29.466666666666665	407614.0
12907.5	256.0	34.13333333333333	407870.0
12915.0	236.0	31.466666666666665	408106.0
12922.5	230.0	30.666666666666668	408336.0
12930.0	246.0	32.8	408582.0
12937.5	271.0	36.13333333333333	408853.0
12945.0	268.0	35.733333333333334	409121.0
12952.5	248.0	33.06666666666667	409369.0
12960.0	265.0	35.333333333333336	409634.0
12967.5	226.0	30.133333333333333	409860.0
12975.0	237.0	31.6	410097.0
12982.5	238.0	31.733333333333334	410335.0
12990.0	212.0	28.266666666666666	410547.0
12997.5	209.0	27.866666666666667	410756.0
13005.0	223.0	29.733333333333334	410979.0
13012.5	219.0	29.2	411198.0
13020.0	253.0	33.733333333333334	411451.0
13027.5	245.0	32.666666666666664	411696.0
13035.0	234.0	31.2	411930.0
13042.5	214.0	28.533333333333335	412144.0
13050.0	227.0	30.266666666666666	412371.0
13057.5	247.0	32.93333333333333	412618.0
13065.0	210.0	28.0	412828.0
13072.5	259.0	34.53333333333333	413087.0
13080.0	251.0	33.46666666666667	413338.0
13087.5	224.0	29.866666666666667	413562.0
13095.0	225.0	30.0	413787.0
13102.5	240.0	32.0	414027.0
13110.0	244.0	32.53333333333333	414271.0
13117.5	236.0	31.466666666666665	414507.0
13125.0	222.0	29.6	414729.0
13132.5	257.0	34.266666666666666	414986.0
13140.0	234.0	31.2	415220.0
13147.5	226.0	30.133333333333333	415446.0
13155.0	243.0	32.4	415689.0
13162.5	254.0	33.86666666666667	415943.0
13170.0	209.0	27.866666666666667	416152.0
13177.5	216.0	28.8	416368.0
13185.0	237.0	31.6	416605.0
13192.5	246.0	32.8	416851.0
13200.0	249.0	33.2	417100.0
13207.5	231.0	30.8	417331.0
13215.0	235.0	31.333333333333332	417566.0
13222.5	259.0	34.53333333333333	417825.0
13230.0	240.0	32.0	418065.0
13237.5	224.0	29.866666666666667	418289.0
13245.0	219.0	29.2	418508.0
13252.5	236.0	31.466666666666665	418744.0
13260.0	228.0	30.4	418972.0
13267.5	233.0	31.066666666666666	419205.0
13275.0	239.0	31.866666666666667	419444.0
13282.5	228.0	30.4	419672.0
13290.0	229.0	30.533333333333335	419901.0
13297.5	224.0	29.866666666666667	420125.0
13305.0	232.0	30.933333333333334	420357.0
13312.5	245.0	32.666666666666664	420602.0
13320.0	207.0	27.6	420809.0
13327.5	228.0	30.4	421037.0
13335.0	227.0	30.266666666666666	421264.0
13342.5	231.0	30.8	421495.0
13350.0	258.0	34.4	421753.0
13357.5	235.0	31.333333333333332	421988.0
13365.0	252.0	33.6	422240.0
13372.5	235.0	31.333333333333332	422475.0
13380.0	248.0	33.06666666666667	422723.0
13387.5	210.0	28.0	422933.0
13395.0	224.0	29.866666666666667	423157.0
13402.5	261.0	34.8	423418.0
13410.0	234.0	31.2	423652.0
13417.5	235.0	31.333333333333332	423887.0
13425.0	241.0	32.13333333333333	424128.0
13432.5	228.0	30.4	424356.0
13440.0	213.0	28.4	424569.0
13447.5	237.0	31.6	424806.0
13455.0	251.0	33.46666666666667	425057.0
13462.5	216.0	28.8	425273.0
13470.0	235.0	31.333333333333332	425508.0
13477.5	238.0	31.733333333333334	425746.0
13485.0	234.0	31.2	425980.0
13492.5	202.0	26.933333333333334	426182.0
13500.0	249.0	33.2	426431.0
13507.5	233.0	31.066666666666666	426664.0
13515.0	221.0	29.466666666666665	426885.0
13522.5	238.0	31.733333333333334	427123.0
13530.0	217.0	28.933333333333334	427340.0
13537.5	229.0	30.533333333333335	427569.0
13545.0	235.0	31.333333333333332	427804.0
13552.5	256.0	34.13333333333333	428060.0
13560.0	239.0	31.866666666666667	428299.0
13567.5	228.0	30.4	428527.0
13575.0	222.0	29.6	428749.0
13582.5	246.0	32.8	428995.0
13590.0	260.0	34.666666666666664	429255.0
13597.5	206.0	27.466666666666665	429461.0
13605.0	240.0	32.0	429701.0
13612.5	232.0	30.933333333333334	429933.0
13620.0	255.0	34.0	430188.0
13627.5	222.0	29.6	430410.0
13635.0	234.0	31.2	430644.0
13642.5	228.0	30.4	430872.0
13650.0	246.0	32.8	431118.0
13657.5	227.0	30.266666666666666	431345.0
13665.0	267.0	35.6	431612.0
13672.5	226.0	30.133333333333333	431838.0
13680.0	232.0	30.933333333333334	432070.0
13687.5	233.0	31.066666666666666	432303.0
13695.0	251.0	33.46666666666667	432554.0
13702.5	247.0	32.93333333333333	432801.0
13710.0	243.0	32.4	433044.0
13717.5	248.0	33.06666666666667	433292.0
13725.0	241.0	32.13333333333333	433533.0
13732.5	216.0	28.8	433749.0
13740.0	237.0	31.6	433986.0
13747.5	248.0	33.06666666666667	434234.0
13755.0	234.0	31.2	434468.0
13762.5	233.0	31.066666666666666	434701.0
13770.0	215.0	28.666666666666668	434916.0
13777.5	211.0	28.133333333333333	435127.0
13785.0	236.0	31.466666666666665	435363.0
13792.5	225.0	30.0	435588.0
13800.0	237.0	31.6	435825.0
13807.5	239.0	31.866666666666667	436064.0
13815.0	250.0	33.333333333333336	436314.0
13822.5	243.0	32.4	436557.0
13830.0	217.0	28.933333333333334	436774.0
13837.5	210.0	28.0	436984.0
13845.0	235.0	31.333333333333332	437219.0
13852.5	260.0	34.666666666666664	437479.0
13860.0	248.0	33.06666666666667	437727.0
13867.5	224.0	29.866666666666667	437951.0
13875.0	263.0	35.06666666666667	438214.0
13882.5	247.0	32.93333333333333	438461.0
13890.0	247.0	32.93333333333333	438708.0
13897.5	250.0	33.333333333333336	438958.0
13905.0	224.0	29.866666666666667	439182.0
13912.5	220.0	29.333333333333332	439402.0
13920.0	209.0	27.866666666666667	439611.0
13927.5	235.0	31.333333333333332	439846.0
13935.0	224.0	29.866666666666667	440070.0
13942.5	246.0	32.8	440316.0
13950.0	227.0	30.266666666666666	440543.0
13957.5	228.0	30.4	440771.0
13965.0	260.0	34.666666666666664	441031.0
13972.5	253.0	33.733333333333334	441284.0
13980.0	236.0	31.466666666666665	441520.0
13987.5	194.0	25.866666666666667	441714.0
13995.0	201.0	26.8	441915.0
14002.5	240.0	32.0	442155.0
14010.0	231.0	30.8	442386.0
14017.5	228.0	30.4	442614.0
14025.0	264.0	35.2	442878.0
14032.5	256.0	34.13333333333333	443134.0
14040.0	260.0	34.666666666666664	443394.0
14047.5	211.0	28.133333333333333	443605.0
14055.0	234.0	31.2	443839.0
14062.5	235.0	31.333333333333332	444074.0
14070.0	245.0	32.666666666666664	444319.0
14077.5	231.0	30.8	444550.0
14085.0	221.0	29.466666666666665	444771.0
14092.5	244.0	32.53333333333333	445015.0
14100.0	251.0	33.46666666666667	445266.0
14107.5	256.0	34.13333333333333	445522.0
14115.0	255.0	34.0	445777.0
14122.5	248.0	33.06666666666667	446025.0
14130.0	220.0	29.333333333333332	446245.0
14137.5	227.0	30.266666666666666	446472.0
14145.0	206.0	27.466666666666665	446678.0
14152.5	255.0	34.0	446933.0
14160.0	227.0	30.266666666666666	447160.0
14167.5	233.0	31.066666666666666	447393.0
14175.0	268.0	35.733333333333334	447661.0
14182.5	260.0	34.666666666666664	447921.0
14190.0	228.0	30.4	448149.0
14197.5	232.0	30.933333333333334	448381.0
14205.0	258.0	34.4	448639.0
14212.5	211.0	28.133333333333333	448850.0
14220.0	228.0	30.4	449078.0
14227.5	254.0	33.86666666666667	449332.0
14235.0	237.0	31.6	449569.0
14242.5	227.0	30.266666666666666	449796.0
14250.0	254.0	33.86666666666667	450050.0
14257.5	201.0	26.8	450251.0
14265.0	221.0	29.466666666666665	450472.0
14272.5	249.0	33.2	450721.0
14280.0	252.0	33.6	450973.0
14287.5	252.0	33.6	451225.0
14295.0	245.0	32.666666666666664	451470.0
14302.5	235.0	31.333333333333332	451705.0
14310.0	245.0	32.666666666666664	451950.0
14317.5	221.0	29.466666666666665	452171.0
14325.0	242.0	32.266666666666666	452413.0
14332.5	241.0	32.13333333333333	452654.0
14340.0	215.0	28.666666666666668	452869.0
14347.5	224.0	29.866666666666667	453093.0
14355.0	241.0	32.13333333333333	453334.0
14362.5	192.0	25.6	453526.0
14370.0	228.0	30.4	453754.0
14377.5	241.0	32.13333333333333	453995.0
14385.0	252.0	33.6	454247.0
14392.5	243.0	32.4	454490.0
14400.0	213.0	28.4	454703.0
14407.5	237.0	31.6	454940.0
14415.0	238.0	31.733333333333334	455178.0
14422.5	232.0	30.933333333333334	455410.0
14430.0	275.0	36.666666666666664	455685.0
14437.5	231.0	30.8	455916.0
14445.0	249.0	33.2	456165.0
14452.5	258.0	34.4	456423.0
14460.0	258.0	34.4	456681.0
14467.5	244.0	32.53333333333333	456925.0
14475.0	223.0	29.733333333333334	457148.0
14482.5	225.0	30.0	457373.0
14490.0	269.0	35.86666666666667	457642.0
14497.5	253.0	33.733333333333334	457895.0
14505.0	262.0	34.93333333333333	458157.0
14512.5	251.0	33.46666666666667	458408.0
14520.0	239.0	31.866666666666667	458647.0
14527.5	225.0	30.0	458872.0
14535.0	258.0	34.4	459130.0
14542.5	246.0	32.8	459376.0
14550.0	267.0	35.6	459643.0
14557.5	242.0	32.266666666666666	459885.0
14565.0	229.0	30.533333333333335	460114.0
14572.5	240.0	32.0	460354.0
14580.0	234.0	31.2	460588.0
14587.5	232.0	30.933333333333334	460820.0
14595.0	230.0	30.666666666666668	461050.0
14602.5	249.0	33.2	461299.0
14610.0	242.0	32.266666666666666	461541.0
14617.5	224.0	29.866666666666667	461765.0
14625.0	220.0	29.333333333333332	461985.0
14632.5	273.0	36.4	462258.0
14640.0	237.0	31.6	462495.0
14647.5	254.0	33.86666666666667	462749.0
14655.0	228.0	30.4	462977.0
14662.5	247.0	32.93333333333333	463224.0
14670.0	244.0	32.53333333333333	463468.0
14677.5	213.0	28.4	463681.0
14685.0	238.0	31.733333333333334	463919.0
14692.5	230.0	30.666666666666668	464149.0
14700.0	245.0	32.666666666666664	464394.0
14707.5	221.0	29.466666666666665	464615.0
14715.0	250.0	33.333333333333336	464865.0
14722.5	230.0	30.666666666666668	465095.0
14730.0	207.0	27.6	465302.0
14737.5	256.0	34.13333333333333	465558.0
14745.0	247.0	32.93333333333333	465805.0
14752.5	213.0	28.4	466018.0
14760.0	245.0	32.666666666666664	466263.0
14767.5	254.0	33.86666666666667	466517.0
14775.0	240.0	32.0	466757.0
14782.5	228.0	30.4	466985.0
14790.0	252.0	33.6	467237.0
14797.5	228.0	30.4	467465.0
14805.0	211.0	28.133333333333333	467676.0
14812.5	226.0	30.133333333333333	467902.0
14820.0	245.0	32.666666666666664	468147.0
14827.5	260.0	34.666666666666664	468407.0
14835.0	241.0	32.13333333333333	468648.0
14842.5	224.0	29.866666666666667	468872.0
14850.0	230.0	30.666666666666668	469102.0
14857.5	244.0	32.53333333333333	469346.0
14865.0	226.0	30.133333333333333	469572.0
14872.5	269.0	35.86666666666667	469841.0
14880.0	255.0	34.0	470096.0
14887.5	228.0	30.4	470324.0
14895.0	246.0	32.8	470570.0
14902.5	253.0	33.733333333333334	470823.0
14910.0	241.0	32.13333333333333	471064.0
14917.5	252.0	33.6	471316.0
14925.0	259.0	34.53333333333333	471575.0
14932.5	247.0	32.93333333333333	471822.0
14940.0	254.0	33.86666666666667	472076.0
14947.5	261.0	34.8	472337.0
14955.0	293.0	39.06666666666667	472630.0
14962.5	216.0	28.8	472846.0
14970.0	225.0	30.0	473071.0
14977.5	225.0	30.0	473296.0
14985.0	235.0	31.333333333333332	473531.0
14992.5	240.0	32.0	473771.0
15000.0	238.0	31.733333333333334	474009.0
15007.5	223.0	29.733333333333334	474232.0
15015.0	240.0	32.0	474472.0
15022.5	222.0	29.6	474694.0
15030.0	233.0	31.066666666666666	474927.0
15037.5	247.0	32.93333333333333	475174.0
15045.0	222.0	29.6	475396.0
15052.5	241.0	32.13333333333333	475637.0
15060.0	231.0	30.8	475868.0
15067.5	240.0	32.0	476108.0
15075.0	216.0	28.8	476324.0
15082.5	228.0	30.4	476552.0
15090.0	232.0	30.933333333333334	476784.0
15097.5	227.0	30.266666666666666	477011.0
15105.0	227.0	30.266666666666666	477238.0
15112.5	247.0	32.93333333333333	477485.0
15120.0	257.0	34.266666666666666	477742.0
15127.5	268.0	35.733333333333334	478010.0
15135.0	224.0	29.866666666666667	478234.0
15142.5	205.0	27.333333333333332	478439.0
15150.0	215.0	28.666666666666668	478654.0
15157.5	235.0	31.333333333333332	478889.0
15165.0	224.0	29.866666666666667	479113.0
15172.5	239.0	31.866666666666667	479352.0
15180.0	225.0	30.0	479577.0
15187.5	227.0	30.266666666666666	479804.0
15195.0	239.0	31.866666666666667	480043.0
15202.5	223.0	29.733333333333334	480266.0
15210.0	221.0	29.466666666666665	480487.0
15217.5	215.0	28.666666666666668	480702.0
15225.0	209.0	27.866666666666667	480911.0
15232.5	228.0	30.4	481139.0
15240.0	231.0	30.8	481370.0
15247.5	240.0	32.0	481610.0
15255.0	234.0	31.2	481844.0
15262.5	259.0	34.53333333333333	482103.0
15270.0	262.0	34.93333333333333	482365.0
15277.5	222.0	29.6	482587.0
15285.0	237.0	31.6	482824.0
15292.5	254.0	33.86666666666667	483078.0
15300.0	250.0	33.333333333333336	483328.0
